year,exam,question,option1,option2,option3,option4,option5,correct
2015,bir,"231. En una Anova de dos vías, la “p” de la interacción (fármaco x edad) es 0,82. ¿Cómo se interpreta?",1. El efecto del fármaco despende de la edad de los pacientes.,2. El fármaco no es efectivo.,3. El fármaco es más efectivo en jóvenes.,4. El efecto del fármaco no depende de la edad de los pacientes.,,4
2015,bir,232. Actúa sobre las células de Sertoli:,1. Testosterona.,2. Hormona luteinizante (LH).,3. Hormona folículo estimulante (FSH).,4. Hormonas liberadoras de FSH/LH.,,3
2015,bir,233. El número de genotipo s heterocigóticos distintos en la descendencia de un polihíbrido es:,1. 2n.,2. 4n.,3. 3n-2n.,4. 4n-3n.,,3
2015,bir,234. La fibra muscular cardiaca:,1. Se une a otras fibras mediante discos intercalares.,2. Está inervada por el Sistema Nervioso Somático.,3. Presenta triadas bien desarrolladas.,4. Posee de 2 a 3 núcleos en posición central.,,1
2015,bir,235. El ion amonio liberado en el músculo se exporta al hígado en forma de:,1. Aminoácidos ramificados.,2. Glutamato.,3. Alanina.,4. Aminoácidos aromáticos.,,3
2014,bir,1. Confiere a la membrana plasmática alta pe rmeabilidad al agua:,1. Acuaporinas.,2. Canales iónicos.,3. La Na+/K+-ATPasa.,4. Intercambiador Cl/HCO3.,5. Su composición lípidica.,1
2014,bir,2. El potencial de acción se inicia en la membrana del segmento inicial del axón por:,1. Ser el lugar donde se produce la sinapsis.,2. Tener un umbral de excitación mayor.,3. Presentar alta concentración de canales d ependientes de voltaje.,4. Presentar canales de Na + regulados por liga ndo,5. Empezar allí la vaina de mielina del axón.,3
2014,bir,3. Un potencial receptor:,1. Se produce por la apertura de canales depe ndientes de voltaje.,2. Aumenta su frecuencia si aumenta la intens idad del estímulo.,3. Se produce tras la unión del neurotransmisor al receptor postsinático.,4. Se producen si se supera el umbral de disparo.,5. Puede ser excitador o inhibidor.,5
2014,bir,4. En fibras musculares lisas:,1. La unidad funcional es el sarcómero.,2. La contracción está regulada por troponina.,3. El sistema autónomo siempre inerva todas las fibras.,4. No se forman puentes cruzados actina miosina.,5. Puede haber receptores a hormonas.,5
2014,bir,5. Respecto al reflejo tendinoso de Golgi:,1. Es monosináptico.,2. Los receptores están en serie con las fibras musculares extrafusales.,3. Está mediado por fibras aferentes tipo la y ll.,4. Activa motoneuronas α que inervan el músc ulo en que se localiza el receptor.,5. Es muy sensible a cambios de longitud mu scular.,2
2014,bir,6. En el sistema parasimpático:,1. La neurona preganglionar está en médula espinal torácica.,2. Las neuronas postganglionares tienen axones cortos.,3. Las fibras postganglionare s liberan noradr enalina.,4. Las neuronas postganglionares tiene recept ores muscarínicos.,5. Numerosas neuronas inervan el músculo liso vascular de las extremidades.,2
2014,bir,7. Son mecanorreceptores interoceptores secund arios:,1. El corpúsculo de Pacini y de Ruffini.,2. Los botones gustativos.,3. Los receptores del aparato vestibular.,4. Las células ciliadas del órgano de Corti.,5. Los huesos musculares.,3
2014,bir,8. La discriminación espacial de estímulos táctiles:,1. Aumenta con el tamaño de los campos rece ptores.,2. Aumenta si la convergencia de las vías af erentes es grande.,3. Aumenta si hay inhibición lateral,4. Es independiente de la densidad de inerv ación.,5. Depende sólo del tipo de receptor activado.,3
2014,bir,9. La vía óptica decusa parcialmente en:,1. La cintilla óptica.,2. El cuerpo geniculado.,3. El quiasma óptico.,4. La retina.,5. El disco óptico.,3
2014,bir,10. En el ojo humano:,1. Los fotorreceptores contactan con el humor vítreo.,2. La acomodación se debe al aumento de la curvatura de la córnea.,3. El epitelio pigmentario participa en la regen eración de la rodopsina.,4. Los conos y los bastones se distribuyen h omogéneamente en toda la retina.,5. El mayor poder de refracción está en el crist alino.,3
2014,bir,11. En el oído humano:,1. Los estereocilios de las células sensoriales están bañados por perilinfa.,2. El estribo encaja sobre la ventana redonda.,3. Las células sensoriales están sobre la me mbrana de Reissner.,4. Las células receptoras sinaptan con fibras del VIII par craneal.,5. El helicotrema comunica las rampas media y timpánica.,4
2014,bir,12. Los receptores gustativos humanos:,1. No se regeneran.,2. Tienen un único mecanismo de transducción para las distintas submodalidades.,3. Son numerosas especializadas.,4. Secretan neurotransmisor en su extremo b asal.,5. Reciben inervación aferente del nervio hip ogloso.,0
2014,bir,13. Tras la ingesta aumenta la liberación de:,1. Insulina.,2. ACTH.,3. Cortisol.,4. Adrenalina de la médula adrenal.,5. GH.,1
2014,bir,14. Los nervios craneales motores:,1. Tienen sus somas en los ganglios dorsales de la región cervical.,2. Se originan en el tronco del encéfalo.,3. Reciben el nombre de la región medular por la que salen.,4. Pertenecen solo al sistema nervioso somático.,5. Se originan en la corteza cerebral.,2
2014,bir,15. La principal función del cerebelo es:,1. Coordinar movimientos musculares compl ejos.,2. Coordinar respuestas endocrinas y nerviosas.,"3. Controlar la digestión, circulaci ón y respir ación.",4. Controlar el ciclo vigilia-sueño.,5. Controlar la ingesta.,1
2014,bir,16. Controla el paso de sustancias al sistema ne rvioso central:,1. Meninges.,2. Plexo coroideos.,3. Barrera hemato-encefálica.,4. Sustancia blanca.,5. Células de Schwann y oligodendrocitos.,3
2014,bir,17. Mandan proyecciones eferentes desde la corteza cerebelosa las:,1. Células de Purkinge.,2. Fibras trepadoras.,3. Células granulosas.,4. Células horizontales.,5. Fibras musgosas.,1
2014,bir,18. Las señales sensitivas llegan principalmente a la capa de la corteza cerebral número:,1. II.,2. III.,3. IV.,4. V.,5. VI.,3
2014,bir,19. Las células del nodo sinusal presentan:,1. Potencial de membrana estable.,2. Capacidad contráctil.,3. Despolarización más rápida que las fibras de Purkinje.,4. Despolarización mediada por canales de Ca2+.,5. Larga meseta.,4
2014,bir,20. Una hemorragia:,1. Activa los barorreceptores arteriales.,2. Produce vasoconstricción periférica.,3. Reduce los niveles de ADH.,4. Inhibe el eje-renina-angiotensina-aldosterona.,5. Libera péptido atrial natriurético.,2
2014,bir,21. Vasoconstriñe las arteriolas sistémicas:,1. Baja pO2.,2. Bajo pH.,3. Angiotensiona II.,4. Acetilcolina.,5. Óxido nítrico.,3
2014,bir,22. Aumenta el volumen sistólico si:,1. Aumenta la poscarga.,2. Aumenta la precarga.,3. Se inhibe el simpático.,4. Disminuye el retorno venoso.,5. Aumenta la frecuencia cardíaca.,2
2014,bir,23. Disminuye el gasto cardíaco el aumento de:,1. La volemia.,2. El retorno venoso.,3. La actividad vagal.,4. El volumen telediastólico.,5. La contractilidad miocárdica.,3
2014,bir,24. Un aumento de la presión sanguínea entre 80 y150 mmHg aumenta la diuresis porque:,1. Aumenta exponencialmente la filtr ación gl omerular.,2. Disminuye la reabsorción peri tubular del agua.,3. Se contrae la arteriola eferente.,4. Aumenta proporcionalmente el flujo sangu íneo renal.,5. Se contrae la arteriola aferente.,2
2014,bir,25. El sincitio auricular está separado del ventric ular por:,1. Las válvulas aurículo-vetriculares.,2. Las válvulas semilunares.,3. El esqueleto fibroso.,4. El tabique interventricular.,5. El Haz de His.,3
2014,bir,26. Tras el complejo QRS del ECG se inicia :,1. La contracción isovolumétrica ventricular.,2. La contracción auricular.,3. La relajación isovolumétrica ventricular.,4. El vaciamiento ventricular.,5. El llenado ventricular.,0
2014,bir,27. Los músculos papilares:,1. Contraen las válvulas aurículo-ventriculares.,2. Evitan el reflujo de sangre a las aurículas.,3. Evitan la eversión de las válvulas semilunares.,4. Forman el tabique interventricular.,5. Están formados por músculo liso visceral.,2
2014,bir,28. El primer nivel de control de  la frecuencia ca rdiaca y respiratoria es:,1. La corteza cerebral.,2. La médula espinal.,3. El cerebelo.,4. El bulbo.,5. El hipotálamo.,4
2014,bir,29. El surfactante pulmonar:,1. Lo secretan los neumocitos tipo I.,2. Estabiliza los alveolos.,3. Su principal componente es la albúmina.,4. Aumenta la tensión superficial del alveolo.,5. Sólo está en los alveolos pequeños.,2
2014,bir,30. La capacidad residual funcional es el volumen:,1. Residual más el de reserva espiratorio.,2. Pulmonar tras una espiración forzada.,3. Residual.,4. Máximo que puede ser inspirado.,5. Corriente más el de reserva espiratorio.,1
2014,bir,31. La estimulación de los cuerpos carotídeos:,1. Disminuye el pH de la sangre arterial.,2. Disminuye la PCO2 en sangre arterial.,3. Aumenta la concentración arterial de bicarb onato.,4. Aumenta la excreción urinaria de sodio.,5. Disminuye la presión arterial.,2
2014,bir,32. La ventilación alveolar es el volumen de aire que:,1. Entra (o sale) de los pulmones en cada respiración.,2. Entra (o sale) en las vías respiratorias cada minuto.,3. Queda en los alveolos tras una espiración normal.,4. Entra (o sale) en las zonas de intercambio pulmonar en un minuto,5. Queda en los alveolos tras una espiración forzada.,4
2014,bir,33. En la rama ascendente gruesa del asa de Henle:,1. Se reabsorbe agua.,2. Se diluye el líquido tubular.,3. La reabsorción de agua depende de ADH.,4. La reabsorción de urea depende de ADH.,5. La aldosterona estimula la reabsorción de Na+.,2
2014,bir,"34. En el riñón, la estimulación simpática aumenta:",1. La excreción renal de sodio.,2. La excreción renal de agua.,3. El radio de la arteriola aferente.,4. La filtración glomerular.,5. La liberación de renina.,5
2014,bir,35. La ADH aumenta la osmolaridad del medio intersticial renal porque aumenta:,1. La permeabilidad a la  urea en el tubo cole ctor.,2. La permeabilidad al agua del asa ascendente de Henle.,3. El flujo en los vasos rectos.,4. La reabsorción de NaCl en el túbulo colector.,5. La excreción renal de agua.,1
2014,bir,36. En la secreción biliar hay:,1. Carboxipeptidasa.,2. Tripsina.,3. Quimotripsina.,4. Lecitina.,5. Elatasa.,4
2014,bir,37. El principal estímulo para la secreción de secr etina es la presencia en el duodeno de:,1. pH ácido.,2. Hidratos de carbono.,3. Proteínas.,4. Quimo hipoosmolar.,5. Quimo hiperosmolar.,1
2014,bir,38. El glucagón estimula:,1. Glucogenosíntesis.,2. Formación de depósitos de grasas.,3. Síntesis de proteínas.,4. Secreción de insulina.,5. Glucolisis.,4
2014,bir,39. La somatomedina IGF-1 causa:,1. Secreción de GHRH.,2. Catabolismo proteico.,3. Hiperglucemia.,4. Activación de osteoblastos,5. Secreción de GH.,4
2014,bir,40. Un aumento de ACTH estimula la síntesis y liberación de:,1. Aldosterona.,2. Cortisol.,3. Tiroxina.,4. CRH.,5. TRH.,2
2014,bir,41. La angiotensina II:,1. Se forma por acción de la renina sobre la a ngiotensina I.,2. Inhibe la secreción de aldosterona.,3. Inhibe la secreción de ADH.,4. Induce reabsorción renal de Na+.,5. Reduce la sed.,4
2014,bir,42. Está bajo control del eje hipotálamo -hipofisario la secreción de:,1. Cortisol.,2. Insulina.,3. Calcitonina.,4. Glucagón.,5. Parathormona.,1
2014,bir,43. La secreción de GH u hormona de crecimiento:,1. Cesa hacia los 20 años.,2. Dura toda la vida.,3. Durante el día es mayor que por la noche.,4. La estimula la somatostatina.,5. La estimulan las sometomedinas.,2
2014,bir,44. La adenohipófisis:,1. Es parte del hipotálamo.,2. Está regulada hormonalmente.,3. Se comunica con la neurohipófisis.,4. Libera ADH y oxitocina.,5. Está formada por neuronas.,2
2014,bir,45. Estimula la lipogénesis y la glucogenosíntesis:,1. Insulina.,2. Glucagon.,3. Cortisol.,4. Adrenalina.,5. GH.,1
2014,bir,46. Las proteínas ribosómicas se unen a los ARNr en el:,1. Complejo de poro nuclear.,2. Citoplasma.,3. Nucleoplasma.,4. Nucleolo.,5. Citosol.,4
2014,bir,47. Las proteínas que no se pliegan adecuadamente en el retículo endoplásmico son degradadas en:,1. Complejo de Golgi.,2. Endosomas.,3. Lisosomas.,4. Citosol.,5. Núcleo.,4
2014,bir,48. La síntesis de fosfolípidos de membrana ocurre en:,1. Citosol.,2. Polirribosomas.,3. Retículo endoplásmico.,4. Complejo del Golgi.,5. Peroxisoma.,3
2014,bir,49. El autofagosoma:,1. Está limitado por una doble membrana.,2. Presenta alto contenido en catalasa.,3. Contiene partículas sólidas captadas del ext erior.,4. Es exclusivo de células fagocíticas.,5. Desempeña un papel destacado en la elimin ación de gérmenes y restos celulares.,0
2014,bir,50. Es responsable del reconocimiento entre la vesícula de transporte y el orgánulo receptor:,1. Clatrina.,2. Dineína.,3. Quinesina.,4. Dinamina.,5. Sangre.,0
2014,bir,51. El complejo ARP2/3:,1. Es un agente nucleador de filamentos inte rmedios.,2. Se localiza en el centrosoma.,3. Es responsable de la ramificación de los fil amentos de actina.,4. Forma parte de la lámina nuclear.,5. Interviene en la formación de vesículas de transporte.,3
2014,bir,52. Las microvellosidades contienen  en su interior un haz de:,1. Microtúbulos.,2. Filamentos de actina.,3. Filamentos intermedios.,4. Espectrina.,5. Fibras de colágeno.,2
2014,bir,"53. En las células animales somáticas, el ciclo cel ular se detiene justo antes de iniciar la división si hay:",1. Escasez de nutrientes.,2. Ausencia de señales proliferativas.,3. Crecimiento celular insuficiente.,4. Recopilación incompleta del ADN.,5. Alineamiento incorrecto de los cromosomas.,0
2014,bir,54. La anafase A se caracteriza por el acortamiento de los microtúbulos:,1. Cinetocóricos.,2. Polares.,3. Interpolares.,4. Astrales.,5. Longitudinales.,1
2014,bir,"55. Durante la meiosis, une físicamente los crom osomas homólogos el:",1. Centrómero.,2. Cinetocoro.,3. Complejo sinaptonémico.,4. Quiasma.,5. Nódulo de recombianción.,0
2014,bir,56. El factor p53 induce:,1. Supervivencia.,2. Proliferación.,3. Senescencia.,4. Apoptosis.,5. Crecimiento,4
2014,bir,57. Unen a las células epiteliales entre sí:,1. Cadherinas.,2. Integrinas.,3. Fibronectinas.,4. Elastinas.,5. Lamininas.,1
2014,bir,58. El término “lámina propia” equivale a:,1. Lámina basal.,2. Lámina elástica interna.,3. Lámina nuclear.,4. Lámina reticular.,5. Tejido conjuntivo laxo.,5
2014,bir,59. Está ausente de los tejidos conjuntivos:,1. Célula calciforme.,2. Adipocito.,3. Mastocito.,4. Linfocito.,5. Eosinófilo.,1
2014,bir,60. Forman parte integral de la barrera hematoe ncefálica los pies de los:,1. Astrocitos,2. Timocitos.,3. Podocitos.,4. Células ependimarias.,5. Oligodendrocitos.,1
2014,bir,61. Es avascular el tejido:,1. Epitelial.,2. Conjuntivo.,3. Óseo.,4. Muscular.,5. Nervioso.,1
2014,bir,62. Deriva de los monocitos de la sangre:,1. Astrocito protoplasmático.,2. Astrocito fibroso.,3. Oligodendrocito.,4. Microgliocito.,5. Célula satélite.,4
2014,bir,63. Las proteínas transmembrana que se unen a proteínas intracelulares y extracelulares son:,1. Ocludinas.,2. Cadherinas.,3. Actinas.,4. Integrinas.,5. Desmocolinas.,4
2014,bir,64. El tejido conjuntivo denso ordenado o model ado forma parte de:,1. Estroma hemopoyético.,2. Tendones.,3. Mucosa digestiva.,4. Mucosa del útero.,5. Esclerótica.,2
2014,bir,65. Las vellosidades intestinales:,1. Se extienden a lo largo de todo el intestino.,2. No están en el intestino grueso.,3. Son visibles únicamente al microscopio ele ctrónico.,4. Contienen únicamente células absorbentes.,5. Carecen de vasos en su lámina propia.,2
2014,bir,66. Las células de Merkel son:,1. Secretoras de neuropéptidos y sensoriales.,2. Secretoras de moco.,3. Migratorias.,4. De Schwann.,5. Fibroblastos.,1
2014,bir,67. La secreción de las glándulas sebáceas es:,1. Merocrina.,2. Apocrina.,3. Paracrina.,4. Holocrina.,5. Endocrina.,4
2014,bir,68. Posee células superficiales con abundante gl ucógeno:,1. Lengua.,2. Esófago.,3. Piel fina.,4. Vagina.,5. Piel gruesa.,4
